age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-balance,hours-per-week,native-country,income
"[56, 91[",Private,184553,High School,Divorced,Traditional,Not-in-family,White,Male,0,56,United-States,<=50K
"[56, 91[",Private,175127,High School,Divorced,Traditional,Unmarried,White,Male,0,35,United-States,<=50K
"[56, 91[",Private,193818,High School,Divorced,Traditional,Not-in-family,White,Male,0,40,United-States,<=50K
"[56, 91[",Private,141253,High School,Divorced,Traditional,Not-in-family,White,Male,0,48,United-States,<=50K
"[56, 91[",Private,95763,High School,Divorced,Traditional,Not-in-family,White,Male,0,45,United-States,<=50K
"[56, 91[",Private,225603,High School,Divorced,Traditional,Not-in-family,Black,Male,0,40,United-States,<=50K
"[56, 91[",Private,367200,High School,Divorced,Traditional,Other-relative,White,Male,0,40,United-States,<=50K
"[56, 91[",Private,261232,High School,Divorced,Traditional,Not-in-family,White,Male,0,40,United-States,<=50K
"[56, 91[",Private,69525,High School,Divorced,Traditional,Unmarried,White,Male,0,20,United-States,<=50K
"[56, 91[",Private,35520,High School,Divorced,Traditional,Not-in-family,White,Male,0,42,United-States,<=50K
"[56, 91[",Private,160275,High School,Divorced,Traditional,Not-in-family,White,Male,0,40,United-States,<=50K
"[56, 91[",Private,117681,High School,Divorced,Traditional,Not-in-family,White,Male,0,25,United-States,<=50K
"[56, 91[",Private,236943,High School,Divorced,Traditional,Not-in-family,Black,Male,0,20,United-States,<=50K
"[56, 91[",Private,110820,High School,Divorced,Traditional,Not-in-family,White,Male,0,38,United-States,>50K
"[56, 91[",Private,234213,High School,Divorced,Traditional,Not-in-family,White,Male,14344,48,United-States,>50K
"[56, 91[",Private,87510,High School,Divorced,Traditional,Not-in-family,White,Male,0,40,United-States,<=50K
"[56, 91[",Private,271795,High School,Divorced,Traditional,Not-in-family,White,Male,0,49,United-States,<=50K
"[17, 56[",Private,193366,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,155537,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,187715,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,46,United-States,<=50K
"[17, 56[",Private,208358,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Private,378322,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,92262,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,56915,High School,Married-civ-spouse,Traditional,Husband,Amer-Indian-Eskimo,Male,0,40,United-States,<=50K
"[17, 56[",Private,25826,High School,Married-civ-spouse,Traditional,Husband,White,Male,-1887,47,United-States,>50K
"[17, 56[",Private,106742,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,45,United-States,<=50K
"[17, 56[",Private,247019,High School,Married-civ-spouse,Traditional,Husband,Black,Male,0,40,United-States,>50K
"[17, 56[",Private,125831,High School,Married-civ-spouse,Traditional,Husband,White,Male,-2051,60,United-States,<=50K
"[17, 56[",Private,231043,High School,Married-civ-spouse,Traditional,Husband,White,Male,5178,48,United-States,>50K
"[17, 56[",Private,387569,High School,Married-civ-spouse,Traditional,Husband,White,Male,4386,40,United-States,>50K
"[17, 56[",Private,191547,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,Mexico,<=50K
"[17, 56[",Private,96226,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,70,United-States,<=50K
"[17, 56[",Private,176900,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,99,United-States,>50K
"[17, 56[",Private,143653,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,30,United-States,<=50K
"[17, 56[",Private,239683,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,30,?,<=50K
"[17, 56[",Private,202046,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,35,United-States,>50K
"[17, 56[",Private,200153,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,185385,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,47,United-States,>50K
"[17, 56[",Private,132879,High School,Married-civ-spouse,Traditional,Husband,White,Male,-1902,40,United-States,>50K
"[17, 56[",Private,215310,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,50,United-States,>50K
"[17, 56[",Private,31339,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,138705,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,53,United-States,<=50K
"[17, 56[",Private,302847,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,54,United-States,<=50K
"[17, 56[",Private,167725,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,75472,High School,Married-civ-spouse,Traditional,Husband,White,Male,4386,40,?,<=50K
"[17, 56[",Private,349151,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,413297,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,45,United-States,<=50K
"[17, 56[",Private,128604,High School,Married-civ-spouse,Traditional,Husband,Asian-Pac-Islander,Male,0,40,United-States,<=50K
"[17, 56[",Private,236770,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,421132,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,58222,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,146378,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Private,449257,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,66815,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Private,563883,High School,Married-civ-spouse,Traditional,Husband,Black,Male,0,60,United-States,>50K
"[17, 56[",Private,209448,High School,Married-civ-spouse,Traditional,Husband,White,Male,2105,40,Mexico,<=50K
"[17, 56[",Private,232628,High School,Married-civ-spouse,Traditional,Husband,Black,Male,0,40,United-States,<=50K
"[17, 56[",Private,27207,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,45,United-States,<=50K
"[17, 56[",Private,379350,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,126010,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,421871,High School,Married-civ-spouse,Traditional,Husband,Black,Male,0,40,United-States,>50K
"[17, 56[",Private,198901,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,48,United-States,<=50K
"[17, 56[",Private,199067,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Private,185407,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,?,<=50K
"[17, 56[",Private,187046,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,45,United-States,<=50K
"[17, 56[",Private,189933,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,24106,High School,Married-civ-spouse,Traditional,Husband,White,Male,3103,40,United-States,>50K
"[17, 56[",Private,379412,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Private,185465,High School,Married-civ-spouse,Traditional,Husband,Black,Male,0,40,United-States,<=50K
"[17, 56[",Private,176924,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,38,United-States,<=50K
"[17, 56[",Private,303954,High School,Married-civ-spouse,Traditional,Husband,White,Male,-1848,42,United-States,>50K
"[17, 56[",Private,103605,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,213821,High School,Married-civ-spouse,Traditional,Husband,White,Male,-1887,40,United-States,>50K
"[17, 56[",Private,277347,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Private,167955,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,Poland,<=50K
"[17, 56[",Private,119565,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,225193,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,105813,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,297296,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,306495,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,203776,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Private,245626,High School,Married-civ-spouse,Traditional,Husband,Amer-Indian-Eskimo,Male,0,60,United-States,<=50K
"[17, 56[",Private,182854,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,45,United-States,<=50K
"[17, 56[",Private,108993,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,45,United-States,>50K
"[17, 56[",Private,288551,High School,Married-civ-spouse,Traditional,Husband,Black,Male,0,40,United-States,<=50K
"[17, 56[",Private,509364,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,94235,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Private,234057,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,45,United-States,>50K
"[17, 56[",Private,158592,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Private,103751,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,188391,High School,Married-civ-spouse,Traditional,Husband,White,Male,7298,50,United-States,>50K
"[17, 56[",Private,454941,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,90624,High School,Married-civ-spouse,Traditional,Husband,Black,Male,0,40,United-States,<=50K
"[17, 56[",Private,181382,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,43,United-States,<=50K
"[17, 56[",Private,160574,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,65,United-States,>50K
"[17, 56[",Private,203776,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Private,338320,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,60,United-States,>50K
"[17, 56[",Private,231043,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,50,United-States,>50K
"[17, 56[",Private,180342,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,240859,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,Cuba,<=50K
"[17, 56[",Private,73689,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,55,United-States,<=50K
"[17, 56[",Private,231689,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Private,116508,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,Germany,<=50K
"[17, 56[",Private,186172,High School,Married-civ-spouse,Traditional,Husband,White,Male,7688,45,United-States,>50K
"[17, 56[",Private,192208,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,45,United-States,<=50K
"[17, 56[",Private,220585,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,154785,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,50,United-States,>50K
"[17, 56[",Private,364782,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Private,229737,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,45,United-States,>50K
"[17, 56[",Private,221043,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,35,United-States,<=50K
"[17, 56[",Private,357848,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Private,53197,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,80933,High School,Married-civ-spouse,Traditional,Husband,White,Male,-1672,40,United-States,<=50K
"[17, 56[",Private,271828,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Private,76487,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,151868,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,588905,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,185859,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,43,United-States,<=50K
"[17, 56[",Private,132870,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,45,United-States,<=50K
"[17, 56[",Private,190761,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,70,United-States,<=50K
"[17, 56[",Private,186338,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Private,328216,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Private,250679,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,109009,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,295949,High School,Married-civ-spouse,Traditional,Husband,White,Male,-1628,40,United-States,<=50K
"[17, 56[",Private,222434,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,147098,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,50,United-States,>50K
"[17, 56[",Private,177305,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,45,United-States,<=50K
"[17, 56[",Private,195148,High School,Married-civ-spouse,Traditional,Own-child,White,Male,3137,40,United-States,<=50K
"[17, 56[",Private,157569,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,259688,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Private,243842,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Private,185041,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,75,United-States,>50K
"[17, 56[",Private,172538,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,52,United-States,>50K
"[17, 56[",Private,143058,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Private,37215,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,55,United-States,<=50K
"[17, 56[",Private,120970,High School,Married-civ-spouse,Traditional,Husband,Black,Male,0,40,United-States,>50K
"[17, 56[",Private,56026,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,60,United-States,>50K
"[17, 56[",Private,31023,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,51,United-States,<=50K
"[17, 56[",Private,55507,High School,Married-civ-spouse,Traditional,Husband,Black,Male,0,40,United-States,<=50K
"[17, 56[",Private,79324,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Private,350979,High School,Married-civ-spouse,Traditional,Husband,Asian-Pac-Islander,Male,0,40,Laos,<=50K
"[17, 56[",Private,142675,High School,Married-civ-spouse,Traditional,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Private,155343,High School,Married-civ-spouse,Traditional,Husband,White,Male,5013,40,United-States,<=50K
